filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,Class
Vidwan Lalgudi GJR Krishnan and Lalgudi Vijayalakshmi - Sadananda Tandavam.mp3-7,0.039428379,0.23456456,1801.46469,1966.825164,3556.195163,0.087324491,-287.1287348,105.6532371,-18.61379089,28.38295569,-6.184762908,7.62880422,2.398856216,2.596299399,-11.46907619,0.233768005,-7.338600287,0.296619615,-2.633816474,-3.599051278,0.990037133,15.337987,7.319126051,9.235463006,6.806763339,3.376915088,bahudari
Vidwan Lalgudi GJR Krishnan and Lalgudi Vijayalakshmi - Sadananda Tandavam.mp3-8,0.056426741,0.24706028,1720.302909,1937.473716,3502.828819,0.077394846,-235.4003812,112.1662457,-21.507444,30.88738159,-4.264817647,9.628847301,2.316921726,2.06130034,-8.929006322,3.050118093,-7.713594475,1.059374169,-1.01464393,-1.30293834,2.147395557,15.73220104,4.945600945,10.94543011,6.625041686,1.963509925,bahudari
Vidwan Lalgudi GJR Krishnan and Lalgudi Vijayalakshmi - Sadananda Tandavam.mp3-9,0.055548288,0.244701617,2176.9068,2122.489722,4217.274499,0.109712866,-198.90469,89.40618868,-28.70692034,27.84287496,-5.640423628,6.156467007,-2.286055287,-0.37729541,-11.08583247,4.573601343,-8.097335517,0.243475668,0.210309477,0.143652967,0.330197156,17.51357742,4.576952953,11.40356424,6.921268339,1.908718699,bahudari
Vidwan Lalgudi GJR Krishnan and Lalgudi Vijayalakshmi - Sadananda Tandavam.mp3-10,0.043334935,0.238100456,1960.451208,2125.416584,4113.208461,0.081754608,-240.5467122,103.3338387,-20.73992203,25.62500887,-3.26900516,7.865710731,0.651495976,2.002152279,-12.75615942,2.790223142,-5.888327266,4.987952183,-2.855657724,-1.045055365,-0.123715691,13.79633099,2.573811972,7.732261327,7.237069734,5.003133081,bahudari
Vidwan Lalgudi GJR Krishnan and Lalgudi Vijayalakshmi - Sadananda Tandavam.mp3-11,0.042471182,0.285028213,2384.16164,2315.152221,4793.537681,0.128696879,-218.2778542,82.19864895,-22.25498322,18.33220233,-1.536570844,12.14003175,-0.511772993,1.723926862,-14.7860889,3.129382184,-2.937125261,10.62217193,5.979251248,6.720794191,-1.487538031,7.780838753,-3.577824116,1.979880299,-0.988392658,3.240775428,bahudari
Vidwan Lalgudi GJR Krishnan and Lalgudi Vijayalakshmi - Sadananda Tandavam.mp3-12,0.069835536,0.290474069,2140.064511,2254.1677,4367.556923,0.104218569,-186.9629154,91.32601266,-14.27739276,28.14409904,2.273140564,12.25429403,1.453584661,2.534246155,-12.31913278,6.774079503,-4.283435038,7.164642359,1.191736211,-0.430848409,-2.005386939,7.367734274,-3.508036877,1.698098222,5.539669963,2.334348019,bahudari
Vidwan Lalgudi GJR Krishnan and Lalgudi Vijayalakshmi - Sadananda Tandavam.mp3-13,0.064886227,0.272516481,2254.625666,2234.650686,4455.956389,0.117628162,-179.968806,87.81469353,-20.18349875,24.84268933,-2.836603581,9.040545723,-0.830070516,2.855386956,-14.4559174,5.825823404,-3.643858408,6.562477804,4.438238598,5.215429615,-2.27509077,8.284435378,-4.242868893,4.445094598,3.085195434,2.22812218,bahudari
Vidwan Lalgudi GJR Krishnan and Lalgudi Vijayalakshmi - Sadananda Tandavam.mp3-14,0.069342785,0.250126474,2018.212336,2107.783168,4033.925607,0.098828579,-193.6676966,96.01303845,-21.9122949,31.19079503,-3.530857085,5.686784753,-0.216990667,0.484363051,-13.49481023,3.336220861,-6.449739916,2.428646181,4.185121118,-0.735359937,-2.72209641,11.02918168,-2.391210067,5.191574463,4.796981036,1.827332152,bahudari
Vidwan Lalgudi GJR Krishnan and Lalgudi Vijayalakshmi - Sadananda Tandavam.mp3-15,0.046431012,0.261435856,1802.960101,1962.706413,3599.094903,0.088159709,-243.8209661,106.4822008,-22.43407365,30.89261905,-4.703810823,5.825519955,1.690391542,0.329312614,-9.727368177,2.001408632,-7.421731715,-2.779020262,-0.081773414,-4.656284597,0.653894652,11.86843361,4.649905023,8.583806302,7.880977143,0.136842694,bahudari
Vidwan Lalgudi GJR Krishnan and Lalgudi Vijayalakshmi - Sadananda Tandavam.mp3-16,0.054058176,0.287422068,1820.092673,2076.192623,3781.110469,0.075271654,-216.7374293,113.0101941,-17.89080078,23.47795588,-2.003997456,8.030361916,-0.567154451,6.895203658,-10.9685436,0.172447286,-5.450328706,5.728160024,1.201394104,1.89653437,-1.888573615,11.38226858,1.53014357,4.677978036,0.607351573,1.755033746,bahudari
Vidwan Lalgudi GJR Krishnan and Lalgudi Vijayalakshmi - Sadananda Tandavam.mp3-17,0.054040454,0.254180649,2195.479268,2210.927081,4412.773317,0.102797564,-197.4120227,95.29932312,-23.84173374,16.13404625,-7.529151241,7.638237124,-2.290470977,4.41830292,-13.52392266,2.448291641,-1.221550526,9.564110467,6.070408169,4.035916196,-4.350305292,10.91098894,0.779931776,5.569142693,1.04044256,0.790029283,bahudari
Vidwan Lalgudi GJR Krishnan and Lalgudi Vijayalakshmi - Sadananda Tandavam.mp3-18,0.061626598,0.268242109,1834.541854,2022.076366,3727.894125,0.078996499,-209.3619,108.4736686,-20.35343911,26.45786059,-5.868237813,6.002071248,-0.501762,7.147607311,-11.76498593,-2.542935771,-3.929441297,4.603882562,3.818240359,2.661828027,-0.16284698,13.75235873,6.159308736,7.035418065,2.864336661,-0.178682517,bahudari
Vidwan Lalgudi GJR Krishnan and Lalgudi Vijayalakshmi - Sadananda Tandavam.mp3-19,0.058559749,0.248028206,1824.322652,2058.999304,3732.677429,0.07788993,-224.430349,104.897106,-14.7165473,32.95854701,-4.095889261,6.042694565,0.344999216,3.415814744,-6.701082138,3.136673715,-8.240146416,0.765997595,-2.518870399,-2.927022399,-0.720948616,10.31549903,4.805506091,6.089207113,6.524418524,2.346600238,bahudari
Vidwan Lalgudi GJR Krishnan and Lalgudi Vijayalakshmi - Sadananda Tandavam.mp3-20,0.066600256,0.251690151,1894.454465,2161.098151,3929.442906,0.07910383,-207.3313812,99.50127279,-8.734876048,38.86626952,-0.323939413,4.495770738,0.397895044,-2.024370678,-7.937946065,8.047737758,-13.65975349,-0.742158219,-3.050149808,-8.92824597,-5.513460733,6.732292752,-1.338619401,1.624025488,6.975034047,0.65983942,bahudari
Kadri Gopalnath - Brahmam Okkate Para.mp3-1,0.072534718,0.199580831,1294.120159,1505.045538,2417.660973,0.05272637,-299.0383403,124.694353,-22.03575562,17.44778469,-10.07323261,-7.406506966,-6.209483337,-12.66591913,-22.2587724,-6.677726518,-14.71855526,-3.605404883,-6.225259723,-4.758803476,-6.300297822,-6.838339323,-0.998836213,7.188783336,12.6958218,22.95997022,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-2,0.072534718,0.199580831,1294.120159,1505.045538,2417.660973,0.05272637,-299.0383403,124.694353,-22.03575562,17.44778469,-10.07323261,-7.406506966,-6.209483337,-12.66591913,-22.2587724,-6.677726518,-14.71855526,-3.605404883,-6.225259723,-4.758803476,-6.300297822,-6.838339323,-0.998836213,7.188783336,12.6958218,22.95997022,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-3,0.100599594,0.208676037,1446.874692,1561.471637,2792.844679,0.056856749,-213.2874827,125.1190197,-36.84011767,25.28068534,-15.29461001,-4.6523572,-6.837411994,-4.775580842,-16.62468307,-5.758992931,-17.21978904,-5.834095304,-10.43183673,-6.843177825,-8.161795687,-4.722424296,-1.986609485,5.807912083,6.571186654,20.06774473,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-4,0.077355854,0.26581169,1597.437372,1646.452579,3017.501881,0.068386057,-199.0048945,120.4074998,-48.36804631,26.69892754,-6.724963975,6.233335891,-2.65007444,-3.642164543,-17.42508416,-6.637950295,-14.71168167,-5.228795668,-9.639863039,-2.246628811,-10.1272641,-3.401565114,-5.422278414,-2.486174767,-7.881310746,3.438096921,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-6,0.08336851,0.242069412,1521.624001,1654.472196,2854.943848,0.05916608,-197.8908022,124.8093406,-43.98174718,28.01033036,-5.22307595,8.074628161,-0.541768318,3.273413857,-9.728215649,-5.638535597,-12.15293923,-3.59883401,-9.84823076,-0.247620637,-10.20599147,-4.541327641,-9.458401547,-3.179390011,-9.736297828,2.970669683,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-7,0.088477358,0.272169932,1486.90825,1625.37197,2841.73564,0.063533929,-188.4734035,131.5331682,-38.31703042,30.15786657,-5.27214199,7.131671009,4.489106311,5.36788658,-6.451250494,-6.747024834,-11.21714324,-1.681902024,-9.129236291,-3.239213097,-9.15423628,-3.372373028,-6.968095252,-2.994495097,-7.935117081,3.226425452,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-8,0.131762475,0.209514351,1366.982926,1527.37647,2629.433554,0.053173294,-173.0057546,134.2591543,-38.37807024,25.98821999,-7.812535022,3.735339884,-5.558961078,-4.637093234,-13.3878018,-4.668584119,-14.76624455,-6.46098719,-8.626882379,-1.931333304,-6.035873249,-5.257118931,-8.126475575,-4.029575835,0.043002006,13.7928351,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-9,0.087291814,0.252229536,1674.331325,1619.836301,3071.42314,0.091383303,-190.3071924,123.485998,-50.31586593,27.02099411,-8.191477744,11.85784437,1.553630902,-1.827821693,-8.821182045,-4.723937636,-13.36129808,-7.480586844,-3.04218496,3.335881462,-1.774572183,4.411581425,-6.691688276,-3.19370451,-10.30948067,1.430149508,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-10,0.082148768,0.263206098,1819.07912,1687.576831,3148.4367,0.104580238,-200.8827393,107.8538133,-44.70889328,21.78900991,-3.111644163,6.520985489,-1.270205935,-0.600516285,-13.44545175,-2.561447955,-13.85794214,-4.166112231,-6.495260185,7.29202099,7.436625842,10.65861136,-2.437801778,-7.110424972,-12.57560878,6.377727048,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-11,0.086064972,0.229108508,1379.410574,1561.171247,2572.658851,0.058380294,-218.1946011,133.6499491,-30.30860108,23.07889783,-7.331985523,1.365806647,0.277827451,-1.262183598,-13.67486166,-7.019484374,-12.41769644,-5.317076909,-6.403334792,-4.202421032,-6.802413022,-4.804524159,-3.770608834,1.996278235,4.847282516,14.99664121,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-12,0.080789246,0.250937866,1314.16185,1555.005045,2477.289119,0.047650113,-214.0900041,140.8871755,-33.93943511,26.48910119,-4.841750245,9.520332788,0.875783915,-0.443607573,-16.4051195,-7.062419567,-10.13234671,-2.003904839,-8.402069316,-7.450452571,-9.089053144,-4.695321958,-5.876158061,-4.013573456,-7.410186187,3.471255939,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-13,0.096860081,0.237817775,1373.676207,1591.090443,2650.731421,0.051340239,-199.3052764,136.0279612,-33.98140712,26.7480742,-6.267191788,8.569046204,1.032972432,2.179464934,-10.11609926,-4.946752604,-14.26343405,-5.993938497,-7.704977006,-4.278311294,-6.289199443,-5.820048073,-7.815203144,-4.471918441,-5.095088564,10.22066594,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-14,0.1122206,0.238333991,1464.150068,1655.538054,2825.997575,0.059086034,-166.4796969,131.9930515,-34.69944986,27.1824969,-6.430513041,6.066588459,0.048422665,2.2130726,-9.622531538,-2.477731984,-14.32503531,-5.174465394,-8.765628679,-1.729760976,-5.085265448,-3.47146869,-7.079162941,-4.976856239,-5.740246162,9.296147397,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-15,0.098067053,0.24708078,1702.555207,1746.50982,3166.057449,0.080239551,-168.911678,117.5911696,-39.69279405,27.76301544,-7.243591856,7.916755572,3.146179968,5.784132574,-4.491259312,-1.941685353,-12.51820547,-6.454546579,-10.504736,2.034991348,0.620684818,5.060352861,-4.662356244,-2.832154001,-9.027736321,6.913244127,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-16,0.082473673,0.254309387,1821.918259,1708.60273,3318.584305,0.097861702,-186.4535935,112.1874836,-51.6947893,25.36554491,-13.00478683,8.730762424,2.129122305,3.826421345,-8.378908372,-4.049925746,-14.38114028,-3.988877645,-3.859281204,8.361678885,2.544456453,8.220574189,-6.078416286,-5.071247139,-12.03830505,3.808440051,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-17,0.088760071,0.251350109,1614.058829,1645.232855,2940.900158,0.078606611,-194.3363506,123.4842737,-41.12766949,23.63914271,-9.494517098,5.114165388,-0.424360733,0.554098078,-12.12641643,-4.315721842,-14.55249484,-5.286689742,-6.27900213,-0.102290224,-1.505885622,2.308022159,-4.336407737,-2.321906848,-6.817989085,9.138425582,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-18,0.089766353,0.247391451,1481.393302,1658.292168,2822.085121,0.056491206,-197.5265507,127.2520103,-34.66017893,26.72311995,-3.156933857,5.82602599,-3.299175587,-2.653689011,-17.77673477,-5.907645662,-12.39419755,-2.103075791,-9.123868666,-4.871498384,-7.723937791,-6.234140732,-6.25516301,-1.412185316,-2.223059415,9.922682146,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-19,0.067261495,0.226747185,1023.793359,1377.956611,1911.689533,0.03264547,-278.1121479,152.7252807,-19.42603577,21.5639236,3.116155575,10.07461121,-0.02313205,-5.293506579,-7.687819725,-7.536344784,-11.07399429,-8.098085471,-1.741361984,-3.915668161,-9.779439592,-4.46334688,-7.420000865,-8.51412126,-5.942985072,-1.941296782,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-20,0.0570306,0.266230641,1219.192132,1590.461746,2343.000768,0.040468643,-275.1499337,141.1006603,-17.54607743,19.26907141,3.268763524,11.14061148,2.909338271,-4.466084826,-8.785467003,-7.401365635,-9.189405135,-7.123236823,-6.234011857,-5.546389913,-4.207796569,-2.181096229,-6.853134081,-6.054184686,-7.404497579,-0.32469846,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-1,0.072534718,0.199580831,1294.120159,1505.045538,2417.660973,0.05272637,-299.0383403,124.694353,-22.03575562,17.44778469,-10.07323261,-7.406506966,-6.209483337,-12.66591913,-22.2587724,-6.677726518,-14.71855526,-3.605404883,-6.225259723,-4.758803476,-6.300297822,-6.838339323,-0.998836213,7.188783336,12.6958218,22.95997022,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-2,0.072534718,0.199580831,1294.120159,1505.045538,2417.660973,0.05272637,-299.0383403,124.694353,-22.03575562,17.44778469,-10.07323261,-7.406506966,-6.209483337,-12.66591913,-22.2587724,-6.677726518,-14.71855526,-3.605404883,-6.225259723,-4.758803476,-6.300297822,-6.838339323,-0.998836213,7.188783336,12.6958218,22.95997022,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-3,0.100599594,0.208676037,1446.874692,1561.471637,2792.844679,0.056856749,-213.2874827,125.1190197,-36.84011767,25.28068534,-15.29461001,-4.6523572,-6.837411994,-4.775580842,-16.62468307,-5.758992931,-17.21978904,-5.834095304,-10.43183673,-6.843177825,-8.161795687,-4.722424296,-1.986609485,5.807912083,6.571186654,20.06774473,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-4,0.077355854,0.26581169,1597.437372,1646.452579,3017.501881,0.068386057,-199.0048945,120.4074998,-48.36804631,26.69892754,-6.724963975,6.233335891,-2.65007444,-3.642164543,-17.42508416,-6.637950295,-14.71168167,-5.228795668,-9.639863039,-2.246628811,-10.1272641,-3.401565114,-5.422278414,-2.486174767,-7.881310746,3.438096921,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-5,0.076872677,0.246112808,1392.867064,1481.435105,2647.966229,0.058637775,-212.4055226,143.8162658,-50.56060476,29.19193606,-9.448818854,13.93607415,-0.525131263,-1.152869993,-0.368999152,-13.02231684,-13.32150727,-8.615919078,-3.503453155,-1.522549431,-8.194912276,-3.405798883,-11.08994418,-3.135791762,-6.729561604,5.925498644,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-6,0.08336851,0.242069412,1521.624001,1654.472196,2854.943848,0.05916608,-197.8908022,124.8093406,-43.98174718,28.01033036,-5.22307595,8.074628161,-0.541768318,3.273413857,-9.728215649,-5.638535597,-12.15293923,-3.59883401,-9.84823076,-0.247620637,-10.20599147,-4.541327641,-9.458401547,-3.179390011,-9.736297828,2.970669683,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-7,0.088477358,0.272169932,1486.90825,1625.37197,2841.73564,0.063533929,-188.4734035,131.5331682,-38.31703042,30.15786657,-5.27214199,7.131671009,4.489106311,5.36788658,-6.451250494,-6.747024834,-11.21714324,-1.681902024,-9.129236291,-3.239213097,-9.15423628,-3.372373028,-6.968095252,-2.994495097,-7.935117081,3.226425452,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-8,0.131762475,0.209514351,1366.982926,1527.37647,2629.433554,0.053173294,-173.0057546,134.2591543,-38.37807024,25.98821999,-7.812535022,3.735339884,-5.558961078,-4.637093234,-13.3878018,-4.668584119,-14.76624455,-6.46098719,-8.626882379,-1.931333304,-6.035873249,-5.257118931,-8.126475575,-4.029575835,0.043002006,13.7928351,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-9,0.087291814,0.252229536,1674.331325,1619.836301,3071.42314,0.091383303,-190.3071924,123.485998,-50.31586593,27.02099411,-8.191477744,11.85784437,1.553630902,-1.827821693,-8.821182045,-4.723937636,-13.36129808,-7.480586844,-3.04218496,3.335881462,-1.774572183,4.411581425,-6.691688276,-3.19370451,-10.30948067,1.430149508,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-10,0.082148768,0.263206098,1819.07912,1687.576831,3148.4367,0.104580238,-200.8827393,107.8538133,-44.70889328,21.78900991,-3.111644163,6.520985489,-1.270205935,-0.600516285,-13.44545175,-2.561447955,-13.85794214,-4.166112231,-6.495260185,7.29202099,7.436625842,10.65861136,-2.437801778,-7.110424972,-12.57560878,6.377727048,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-11,0.086064972,0.229108508,1379.410574,1561.171247,2572.658851,0.058380294,-218.1946011,133.6499491,-30.30860108,23.07889783,-7.331985523,1.365806647,0.277827451,-1.262183598,-13.67486166,-7.019484374,-12.41769644,-5.317076909,-6.403334792,-4.202421032,-6.802413022,-4.804524159,-3.770608834,1.996278235,4.847282516,14.99664121,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-12,0.080789246,0.250937866,1314.16185,1555.005045,2477.289119,0.047650113,-214.0900041,140.8871755,-33.93943511,26.48910119,-4.841750245,9.520332788,0.875783915,-0.443607573,-16.4051195,-7.062419567,-10.13234671,-2.003904839,-8.402069316,-7.450452571,-9.089053144,-4.695321958,-5.876158061,-4.013573456,-7.410186187,3.471255939,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-13,0.096860081,0.237817775,1373.676207,1591.090443,2650.731421,0.051340239,-199.3052764,136.0279612,-33.98140712,26.7480742,-6.267191788,8.569046204,1.032972432,2.179464934,-10.11609926,-4.946752604,-14.26343405,-5.993938497,-7.704977006,-4.278311294,-6.289199443,-5.820048073,-7.815203144,-4.471918441,-5.095088564,10.22066594,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-14,0.1122206,0.238333991,1464.150068,1655.538054,2825.997575,0.059086034,-166.4796969,131.9930515,-34.69944986,27.1824969,-6.430513041,6.066588459,0.048422665,2.2130726,-9.622531538,-2.477731984,-14.32503531,-5.174465394,-8.765628679,-1.729760976,-5.085265448,-3.47146869,-7.079162941,-4.976856239,-5.740246162,9.296147397,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-15,0.098067053,0.24708078,1702.555207,1746.50982,3166.057449,0.080239551,-168.911678,117.5911696,-39.69279405,27.76301544,-7.243591856,7.916755572,3.146179968,5.784132574,-4.491259312,-1.941685353,-12.51820547,-6.454546579,-10.504736,2.034991348,0.620684818,5.060352861,-4.662356244,-2.832154001,-9.027736321,6.913244127,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-16,0.082473673,0.254309387,1821.918259,1708.60273,3318.584305,0.097861702,-186.4535935,112.1874836,-51.6947893,25.36554491,-13.00478683,8.730762424,2.129122305,3.826421345,-8.378908372,-4.049925746,-14.38114028,-3.988877645,-3.859281204,8.361678885,2.544456453,8.220574189,-6.078416286,-5.071247139,-12.03830505,3.808440051,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-17,0.088760071,0.251350109,1614.058829,1645.232855,2940.900158,0.078606611,-194.3363506,123.4842737,-41.12766949,23.63914271,-9.494517098,5.114165388,-0.424360733,0.554098078,-12.12641643,-4.315721842,-14.55249484,-5.286689742,-6.27900213,-0.102290224,-1.505885622,2.308022159,-4.336407737,-2.321906848,-6.817989085,9.138425582,bauli
Kadri Gopalnath - Brahmam Okkate Para.mp3-18,0.089766353,0.247391451,1481.393302,1658.292168,2822.085121,0.056491206,-197.5265507,127.2520103,-34.66017893,26.72311995,-3.156933857,5.82602599,-3.299175587,-2.653689011,-17.77673477,-5.907645662,-12.39419755,-2.103075791,-9.123868666,-4.871498384,-7.723937791,-6.234140732,-6.25516301,-1.412185316,-2.223059415,9.922682146,bauli
