filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Instrument,Pitch,raga
Hariprasad Chaurasia - Dhun Sindh Bhairavin.wav16.wav,0.192773951,0.147340715,1652.004417,1954.838125,2918.899016,0.068942894,-202.638758,105.6711159,-24.13780834,-3.563036326,-13.12742866,-11.61057607,-16.51887276,-8.298425339,-5.854057949,6.427388366,4.076441564,13.84802718,-0.938347434,-2.954519651,-7.189319424,-2.352118885,-9.570293162,-0.384063761,-6.732628388,1.500710509,Bansuri,B,bahudari
Hariprasad Chaurasia - Dhun Sindh Bhairavin.wav17.wav,0.196249077,0.143833935,1537.321143,1876.272369,2743.566743,0.06422259,-201.4215091,113.5182926,-19.84937193,3.587993704,-10.65642283,-10.77915124,-17.90165577,-11.59006636,-10.25904544,-0.599801932,-1.572693588,8.799893845,-1.412779744,1.624323892,-0.58813714,-1.311500797,-9.471887226,-0.319810028,-3.802083282,-1.737792381,Bansuri,B,bahudari
Hariprasad Chaurasia - Dhun Sindh Bhairavin.wav18.wav,0.205005764,0.160161346,1564.654503,1892.405656,2752.658355,0.067298535,-199.0990053,112.3567766,-21.8988785,-2.700406387,-11.71138121,-11.89063663,-17.26444504,-9.95892711,-7.987931245,2.470049402,1.897959964,12.72303542,0.116768361,0.704345299,-4.586481641,-5.047254195,-11.31839522,-2.3402381,-5.009547365,0.405008385,Bansuri,B,bahudari
Hariprasad Chaurasia - Dhun Sindh Bhairavin.wav19.wav,0.198879351,0.158293173,1711.775446,1951.824482,3053.073205,0.071448925,-174.0497442,107.1602062,-31.24752132,-4.991013966,-12.73057662,-16.47924653,-18.21582506,-7.318626299,-6.129448023,5.374581349,3.661122383,12.07549574,-1.985656335,-0.288072479,-5.634215037,-0.756126343,-6.863448212,2.800277547,-0.777143373,4.567540215,Bansuri,B,bahudari
Hariprasad Chaurasia - Dhun Sindh Bhairavin.wav2.wav,0.213758794,0.043891136,1502.840992,1866.010206,2637.292386,0.070109175,-291.4059922,119.7534549,-21.77943765,-1.357236301,-9.785354832,-10.53377482,-16.98073666,-6.795339478,-5.728108906,1.917305255,-2.676233979,5.542296208,-11.17104605,-5.255733378,-4.561631385,-6.226433792,-11.25856017,-4.920290387,-2.644743191,4.345842318,Bansuri,B,bahudari
Hariprasad Chaurasia - Dhun Sindh Bhairavin.wav20.wav,0.213295933,0.168053031,1664.701725,1932.38664,2999.623528,0.069015078,-186.5048996,107.1937426,-28.8202112,-2.661348165,-14.72320002,-16.62403965,-17.07487829,-11.31386837,-9.31663723,2.337498748,2.10896195,11.86215233,-0.530879344,2.860515671,-1.221842849,-1.701979111,-9.983960139,-1.13555266,-4.531387091,0.01073726,Bansuri,B,bahudari
Hariprasad Chaurasia - Dhun Sindh Bhairavin.wav21.wav,0.179183064,0.152416497,1750.812577,1990.182907,3138.814353,0.072368421,-184.0140674,102.9586861,-30.91276337,-6.512656126,-14.21377439,-16.93724715,-14.38716838,-6.674960215,-1.395115662,11.38158111,6.930222524,15.12091801,-5.140167876,-8.096124923,-12.74630152,-4.953052083,-9.199256449,-0.123289791,-4.519771763,5.38081772,Bansuri,B,bahudari
Hariprasad Chaurasia - Dhun Sindh Bhairavin.wav22.wav,0.180079954,0.15022099,1497.849362,1774.871464,2582.634383,0.064300065,-217.2996276,112.0676256,-27.77533862,-3.176111917,-14.24765746,-19.13834132,-19.39197494,-10.492957,-6.424589875,3.269669782,5.373361545,15.60847999,1.271082083,-0.142496699,-3.870459572,-4.165234745,-9.877228626,-3.316383291,-4.695958683,-1.341341537,Bansuri,B,bahudari
Hariprasad Chaurasia - Dhun Sindh Bhairavin.wav3.wav,0.18036786,0.076630525,1356.757219,1760.826032,2275.344575,0.055080544,-289.149451,118.9471289,-20.54983035,-4.856232716,-12.40436292,-13.18892044,-21.84440957,-11.08800735,-9.442113433,-3.244499094,-4.224876126,3.097390996,-11.28341088,-2.726224349,2.790098813,4.624993845,0.390045865,3.913493618,1.013657752,4.619116715,Bansuri,B,bahudari
Hariprasad Chaurasia - Dhun Sindh Bhairavin.wav4.wav,0.194534313,0.071729586,1482.777286,1827.292348,2568.409469,0.064857507,-281.9922594,113.740655,-23.9079557,-6.035098779,-13.84564233,-14.19457115,-20.85576942,-10.64194674,-8.31963196,-0.521845597,-2.420202602,6.996485512,-6.742662534,-0.961515221,-0.251067257,-3.886514795,-7.303114448,0.542715191,0.49436432,6.412033925,Bansuri,B,bahudari
Hariprasad Chaurasia - Dhun Sindh Bhairavin.wav5.wav,0.201090084,0.075058624,1445.624755,1822.474275,2425.901998,0.062651171,-284.1185359,114.9201521,-22.45268061,-9.347146081,-11.6153289,-13.34717711,-20.63340331,-11.30437808,-9.347450495,-0.343123384,-0.947070134,7.246213933,-7.660188588,-1.383443632,-1.844122007,-4.73182413,-7.169071603,-3.840550682,-4.052176398,1.738027188,Bansuri,B,bahudari
Hariprasad Chaurasia - Dhun Sindh Bhairavin.wav6.wav,0.183179684,0.071688995,1433.912004,1832.227282,2443.185226,0.058115295,-282.9064646,116.2404084,-20.67639268,-8.1369627,-13.42088538,-14.82329734,-23.42048656,-12.30118748,-10.57089397,-2.174350481,-3.478939881,5.595605111,-7.681288228,-1.960188231,-0.528030038,0.01667723,-2.397533377,2.872375824,1.017067933,5.330653555,Bansuri,B,bahudari
Hariprasad Chaurasia - Dhun Sindh Bhairavin.wav7.wav,0.220026274,0.069391206,1613.763305,1962.707944,3005.090162,0.067552502,-227.6343985,117.0291242,-19.70036757,2.644653576,-10.09937513,-6.356313064,-15.70022886,-7.485779882,-10.10908175,1.073492855,-4.321891536,4.202140626,-8.802882197,-3.874977137,-5.947186757,-3.180825998,-7.598264734,1.341468933,-0.669258233,5.82344161,Bansuri,B,bahudari
Hariprasad Chaurasia - Dhun Sindh Bhairavin.wav8.wav,0.207429862,0.10387104,1532.546121,1907.294219,2823.949591,0.06299584,-204.7996604,118.1758246,-18.74392128,5.845449389,-7.836010764,-7.39108046,-16.22928395,-9.420716147,-9.643250231,0.553737317,-3.133378105,5.407832325,-6.628583715,-2.830562799,-3.378907558,-1.938016558,-6.620745716,-0.065980691,-1.814039749,3.78058108,Bansuri,B,bahudari
Hariprasad Chaurasia - Dhun Sindh Bhairavin.wav9.wav,0.205583108,0.123222493,1541.250969,1912.03115,2791.974784,0.06284089,-197.3252535,117.2775801,-19.28888447,1.520036075,-9.691056112,-8.248370458,-16.4384659,-9.463037843,-9.43805582,-0.043440976,-3.704711593,4.4172925,-7.200226316,-1.037390434,-1.98198499,-0.893570665,-6.027812327,-0.199516792,-3.765060103,2.419381293,Bansuri,B,bahudari
Hariprasad Chaurasia - Kalpana One.wav1.wav,0.209072796,0.093341835,793.9503861,779.9433622,1422.633064,0.045308872,-366.6288636,133.3175537,-18.0711643,-12.44392812,2.874211936,-15.4768218,-15.77810487,-17.07171743,-18.60035055,-12.19315221,-7.934705601,-7.188042356,-8.152567448,-8.253921079,-10.10806884,-10.18162509,-2.568559328,6.80757505,12.82925208,13.60972713,Bansuri,B,bahudari
Hariprasad Chaurasia - Kalpana One.wav10.wav,0.180523973,0.090802088,861.1108556,885.3031584,1584.307087,0.042944185,-284.8328664,155.4131901,-25.99732632,12.63183594,2.857125544,-14.92751769,-6.647637348,-23.01197356,-14.92085514,-14.86881949,-15.52074026,-4.114028833,-9.781047769,-6.553447896,-9.649605123,-17.42025021,-9.461025228,-8.718944342,-3.238888041,0.088339297,Bansuri,B,bahudari
Hariprasad Chaurasia - Kalpana One.wav11.wav,0.196870106,0.089055605,969.4660338,974.7752828,1813.247369,0.048703409,-283.2942568,151.1410594,-31.6971051,17.81977819,-1.076681834,-14.36137154,-4.302103267,-24.08014786,-9.841775019,-12.70960733,-11.9975787,1.925154102,-10.04526924,-9.813940922,-14.30625706,-17.35650661,-5.451657646,-5.331196541,0.617538916,1.217459148,Bansuri,B,bahudari
Hariprasad Chaurasia - Kalpana One.wav12.wav,0.182563695,0.118893251,931.4415349,872.2714004,1615.148567,0.052774057,-276.3222089,152.3757479,-32.99369329,9.444465044,-4.850483152,-21.57398728,-11.09884137,-26.850543,-12.81084033,-8.466868208,-4.315604346,7.833303142,-3.558248756,-2.680262936,-8.255838958,-17.06802723,-6.057116134,-5.540403576,-5.277857825,-6.157474404,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav13.wav,0.159157434,0.128649727,887.2397363,863.1218531,1526.507436,0.049282015,-268.7156871,155.8197112,-30.97945201,11.89068502,-4.162701021,-21.57048408,-9.800218541,-26.00454707,-14.05214443,-11.74429014,-8.280877227,3.988154326,-8.430270827,-10.1355778,-16.42296625,-22.85193715,-10.02738929,-7.300195449,-1.841884164,2.317012263,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav14.wav,0.203622584,0.089459345,965.7738421,934.6271173,1788.655851,0.05202992,-277.1633906,152.7039915,-31.11301707,12.44571829,-3.617707095,-17.72675064,-8.148301818,-24.6865519,-9.582244323,-9.936970649,-9.364957604,1.695035093,-10.18506173,-8.799809949,-13.0115735,-18.10106973,-6.88537057,-4.746137415,1.637626436,-1.122051894,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav15.wav,0.196531421,0.124814533,875.9834249,869.6400501,1565.5072,0.045424895,-260.1596556,161.0244335,-31.8481059,12.01325103,-2.918106684,-20.901008,-9.926698753,-27.6989131,-17.00971762,-15.6774563,-16.39512718,-4.3386704,-8.488525973,-4.354814183,-7.189820512,-11.72805309,-3.883987134,-4.898155036,-2.887904376,-3.924341013,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav16.wav,0.21040885,0.081189275,902.9949395,948.5112788,1746.43944,0.042482736,-276.7929261,158.3850054,-29.89883471,15.06428951,1.056308085,-13.35134931,-6.625100852,-24.92444981,-10.55382175,-14.69726974,-16.77288357,-4.498443426,-14.02665455,-10.16703957,-12.8824063,-17.04271267,-5.608567769,-3.747858987,3.741319764,1.50919175,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav17.wav,0.181286246,0.133876011,868.3939847,862.7313282,1512.915852,0.043558694,-257.7791548,160.5805783,-34.44886405,9.091559345,-5.923945948,-21.36922927,-9.032246095,-26.4960741,-14.43052569,-13.78226987,-13.47716633,-1.766854788,-9.850664808,-5.349943292,-8.807299513,-15.97982555,-6.019888792,-4.680534711,0.734477517,1.463012968,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav18.wav,0.205775885,0.123258516,786.7644831,865.558687,1438.18297,0.035892829,-259.271361,170.8360651,-24.65265872,17.82694336,4.751030492,-6.801168939,3.423990067,-16.0258623,-5.304917353,-9.459834719,-12.12424784,-1.915052213,-10.81917224,-6.104697394,-6.862609476,-9.105104517,1.106298017,1.865606054,7.862197885,5.956300541,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav19.wav,0.224804036,0.121546693,871.4753355,957.1787585,1655.531656,0.039627122,-242.3760855,169.0054709,-30.3710669,23.96626678,2.612455475,-6.411365452,5.912683512,-17.4861306,-1.072968386,-7.154071128,-10.33575162,2.236440364,-7.68621393,2.615303115,1.949997522,-4.41540027,2.604848358,-3.160458614,1.931781256,-0.327154216,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav2.wav,0.182629869,0.084251769,751.1937966,776.423579,1315.083715,0.036322532,-324.722418,146.7327329,-14.48515919,-1.681454679,1.502086101,-11.9644705,-11.57919011,-19.34616064,-14.11712185,-13.34254949,-10.02763044,-5.074150682,-11.78551224,-9.310217278,-11.47534784,-14.38101318,-4.058420755,2.09588799,6.436925461,5.060403314,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav20.wav,0.208659076,0.142478421,856.0064061,901.5601919,1544.682326,0.040422658,-241.0492351,177.2365869,-35.40802931,22.80250785,-0.961173322,-11.29027903,3.809147375,-19.85519349,-3.712361592,-10.13907148,-13.21273706,0.347411873,-8.719129772,1.185480964,-1.051501241,-7.326050663,1.323358938,-2.824593323,2.789240455,0.258355111,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav21.wav,0.259637948,0.094556116,842.7837784,933.1273028,1630.206809,0.037071582,-263.2572036,170.5313337,-23.88631136,20.72437378,5.622897527,-3.794097029,4.865347858,-14.98313227,0.62095357,-4.578005794,-9.512536176,-0.204219069,-9.49736371,-3.1464384,-4.630981678,-9.529184896,-3.081333954,-2.956189721,5.350594132,2.450736001,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav22.wav,0.21146402,0.120530806,766.4034753,872.8898008,1432.566337,0.03368347,-258.1902113,174.5660542,-22.24761632,22.33880061,8.591045608,-4.344693934,7.344669555,-11.93887639,-2.099672735,-6.362634481,-10.21501316,-0.843974236,-8.788769802,-3.425213358,-5.681254724,-10.98759266,-1.587696937,0.58377695,5.998916721,3.80616623,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav23.wav,0.216320643,0.126720235,795.6887551,883.2353166,1459.349509,0.037704232,-245.6006592,174.2901761,-23.5861897,23.30832211,6.120628061,-6.232867829,5.73849819,-15.21071434,-3.017187702,-7.574665036,-11.76488762,0.346430157,-7.628283433,-2.214248577,-2.160089246,-5.715796199,2.977404968,3.220257379,7.656633367,3.329147139,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav24.wav,0.232295999,0.126611412,853.8591651,912.9829124,1584.082088,0.040031882,-241.2235877,171.8522303,-27.72745171,21.91814449,4.135418354,-7.361281349,5.975450809,-15.50688899,-3.099297958,-7.474420437,-13.11392586,-3.106666009,-9.292174167,-0.24477613,0.61580297,-3.715793765,1.934835538,-0.909764922,3.390023531,0.381047245,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav25.wav,0.248425099,0.111588851,821.8247687,929.993337,1565.973864,0.035899632,-259.6384915,170.3233812,-24.05344344,25.06646298,6.491392271,-2.594265732,7.796918396,-15.30113189,0.023331221,-5.233220072,-9.472391388,2.580615512,-7.86581876,-1.490712492,-1.397664105,-7.444788075,-0.19175236,1.621775877,8.959733806,3.467328795,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav26.wav,0.215054592,0.135512769,908.7545145,950.2986491,1715.697959,0.042033759,-231.3030498,179.6888646,-37.79886781,26.15702221,-0.842924207,-9.441937354,6.227982741,-19.43387317,-1.489412233,-8.978343166,-11.75857382,0.279446147,-10.00600519,4.297649466,3.647283235,-2.181761404,4.670760305,-1.597308729,5.59850783,1.933777686,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav27.wav,0.195175689,0.143051922,884.858036,930.138527,1628.073489,0.044730266,-229.8552407,171.3704505,-31.28454624,24.82359861,2.033006047,-7.870560716,5.62430134,-17.75272085,-2.485704786,-6.476571759,-9.736448867,0.017248518,-7.464100271,3.976174415,2.63971602,-3.265758611,2.027130177,-4.269517868,0.607074513,-1.865523499,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav28.wav,0.219360309,0.129322782,840.8564082,907.0880228,1559.915567,0.040609732,-249.1567695,176.004216,-28.09820266,23.96027097,3.773016314,-7.50863246,4.927251295,-18.00968497,-3.342488687,-5.797832281,-8.345533916,1.65697353,-5.809602858,3.474651603,1.184579063,-4.648384207,0.168394617,-4.172754379,0.968798374,-3.90755823,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav29.wav,0.215300643,0.131247908,850.9655888,920.2739495,1598.573667,0.042647134,-244.3706578,173.8227812,-27.8008546,27.57602724,6.251595182,-7.46781892,4.117853801,-17.1075875,0.902349239,-2.467197632,-6.065263956,6.339464669,-2.5092584,4.042813267,-0.254386866,-9.229822138,-3.896249132,-6.983154016,-2.126057305,-5.335063817,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav3.wav,0.190246027,0.112025969,768.9474774,862.4017898,1414.708112,0.032054606,-271.1575184,167.0510802,-27.46848679,16.21807535,3.145929206,-15.30013499,-4.536759962,-21.92276623,-11.85438935,-13.67050517,-17.05970465,-8.102425986,-19.53540865,-16.24860976,-17.04584926,-22.23335378,-9.156232176,-7.689195544,-3.935818966,-3.24118276,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav30.wav,0.225439339,0.134861425,852.1652329,913.0160621,1568.557182,0.043503894,-244.5045597,176.1840166,-28.24407574,26.30026126,4.166894183,-8.203217796,3.679962784,-18.19640419,0.432446548,-1.555262358,-4.221494388,6.229254698,-3.649740343,3.259752773,-2.175874334,-9.842381356,-2.685209186,-6.202151122,-1.102888725,-3.655118622,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav31.wav,0.206646453,0.137149543,912.8900149,937.5401541,1630.848472,0.052677686,-240.6383828,164.354482,-28.77969674,25.09128431,0.35636363,-8.759648731,5.051628039,-17.24169785,3.256490471,3.560770526,1.656506022,11.41694971,-2.77407407,-0.389683858,-5.51903724,-12.1399217,-5.056161157,-6.517688275,1.457326356,2.181729462,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav32.wav,0.222587316,0.145988688,903.3105656,958.894351,1679.756509,0.043827777,-229.4822854,170.315438,-32.98522055,26.61374268,0.089766413,-7.887880398,5.215352585,-20.08862035,-0.083773577,-3.278452748,-5.012908691,5.914181259,-4.840095576,5.145028522,1.096481402,-6.278526436,-0.428062599,-5.360995878,2.657524077,0.089026345,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav33.wav,0.238437983,0.123833939,931.0429273,1026.311836,1838.322217,0.040813434,-226.7055759,173.4424391,-32.07813351,31.62159056,0.558889372,-3.553038609,9.358062653,-18.63444055,3.564386421,-6.326715214,-11.21302268,1.646276316,-11.02459222,1.547256761,-0.044214329,-6.059614442,0.340795786,-3.695032701,7.810038379,3.893124595,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav34.wav,0.233949381,0.108110361,896.0711539,971.6990024,1707.348009,0.045509929,-253.5278399,171.9558869,-29.57843451,30.94616941,4.947115833,-4.390890811,8.472742857,-17.69734039,2.001936865,-1.139471995,-4.893508264,5.527037496,-6.884458065,0.086927136,-3.760806027,-10.71646223,-3.907194219,-5.777113183,3.21819806,1.249072779,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav35.wav,0.208031719,0.120103359,912.2169849,939.8635968,1669.65657,0.049607788,-251.5941681,169.5861014,-30.04398887,26.02209549,0.166746048,-9.772693058,6.133662872,-17.58024175,1.163024933,1.470618432,-0.747947153,10.37334412,-1.266690572,1.104263017,-6.263265972,-13.36452909,-5.079130572,-6.822850076,-0.020143052,-0.160799539,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav36.wav,0.209052506,0.131550699,874.0655135,914.287781,1584.89875,0.047047335,-246.2665093,174.0816494,-30.14729845,25.3031735,2.372521325,-9.977550721,4.801238793,-14.03260603,3.21516386,-0.269952889,-0.256240758,10.54598263,-2.57385526,1.02393512,-5.859837137,-11.70092637,-3.783374769,-7.286480277,0.320899158,0.284272296,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav37.wav,0.208554059,0.136428803,918.3492032,957.7189237,1720.289598,0.043199285,-232.6951454,173.5317508,-37.42723303,26.30239468,0.25312104,-8.35061936,4.869076807,-21.03804446,-1.851922081,-8.648701897,-11.54523686,0.824889808,-8.826379305,4.973689918,3.57116746,-2.921199136,2.600929431,-3.76995014,2.887011535,-2.19934407,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav38.wav,0.277040098,0.096458592,941.7834452,1005.423137,1852.67213,0.0432367,-250.2318335,169.0699645,-31.79197769,24.65907864,1.4152541,-4.43343764,5.579129068,-18.37117254,1.500055217,-6.709056536,-10.33415513,1.622168477,-8.080666013,1.476179399,-2.096721896,-6.339080004,0.416720868,-2.159678878,6.915635875,-0.24459471,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav39.wav,0.240357076,0.113808908,845.1987129,946.5996546,1625.465171,0.037800981,-251.096082,177.7440312,-30.90010761,27.614163,2.254929812,-5.355900898,8.740334422,-17.23547725,0.935764445,-5.359050598,-11.52596765,-1.09769706,-11.15693265,-1.285455311,-3.567228067,-8.173902812,1.017044473,-0.634725491,7.93386724,4.182310527,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav4.wav,0.199451587,0.095546804,817.9396415,870.2469728,1510.990863,0.037607482,-289.3453037,155.8354245,-25.22450088,12.78622148,5.180974223,-13.31545482,-6.461092926,-21.63339257,-13.9999671,-15.10241716,-14.7590297,-4.295431859,-15.67910093,-16.54076077,-17.18550622,-19.08016485,-4.241463513,1.003638531,4.035434459,2.11675862,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav40.wav,0.219365431,0.136558563,887.2723616,971.5808199,1690.956442,0.040169447,-226.5600294,177.8174715,-34.75446769,30.73514845,-0.881684639,-7.867704768,7.356630612,-20.41175456,0.853065109,-6.543741085,-11.0825884,0.90758896,-10.27532654,1.930550562,-1.130923937,-6.658570649,1.554983449,-2.037714745,8.758924781,4.138251991,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav41.wav,0.237164513,0.123776108,875.1541626,953.2533919,1681.414833,0.041042458,-243.2116704,176.0888709,-31.07464516,28.21609689,3.486743023,-6.647222073,4.640643316,-18.20179005,-0.28162724,-8.441932493,-11.11114729,1.055371454,-7.274605781,4.642517862,-0.089798862,-7.112600641,-0.758042295,-3.620274971,5.495931821,-0.524853821,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav42.wav,0.270861295,0.10372965,929.2101016,1016.173584,1860.913747,0.040239742,-240.6654994,169.1014687,-29.84605862,29.49525696,5.465309403,-3.609498515,6.949415255,-16.40905973,2.506045024,-5.554653187,-10.17517298,1.521100229,-7.143920616,1.697278825,-2.210665914,-7.401941969,-3.466174938,-6.280498802,3.738900803,-3.308506112,Bansuri,C#,bauli
Hariprasad Chaurasia - Kalpana One.wav43.wav,0.22004838,0.127355397,884.2797703,959.8113275,1685.714807,0.04334781,-235.896428,176.7229269,-30.82732928,29.1184204,1.721004407,-7.222758887,5.91109673,-18.0162876,2.55739428,-5.150269665,-11.22951392,0.517167357,-7.075710455,5.414928005,0.623812391,-6.202816907,2.192582232,-2.545638035,2.01648774,-5.415368668,Bansuri,C#,bauli
