filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Class
Dr. N. Ramani - Mamavasadha.wav2.wav,0.160722876,0.201008946,1456.457222,1252.282484,1861.63041,0.096478253,-249.1539518,101.5962423,-71.21309868,-41.18693711,-36.54641028,-10.59637744,8.03630273,6.196633725,-6.772305053,-15.99090065,-5.892686586,1.138331823,4.828035363,-0.68793331,-11.81841284,-9.077446763,-9.693519925,-8.798882924,-8.328159859,4.588989312,Flute
Dr. N. Ramani - Mamavasadha.wav3.wav,0.160971234,0.168493763,1286.562826,1147.308694,1752.447737,0.079716827,-254.0463112,118.6494046,-65.90039728,-34.98255009,-36.23444186,-18.92471042,-4.823358531,-9.462242436,-8.327812495,-7.614706448,2.564341063,4.912867501,1.827205711,-3.030953961,-13.03139632,-12.98089774,-8.52827725,-6.921787115,-6.216566604,2.651603441,Flute
Dr. N. Ramani - Mamavasadha.wav4.wav,0.1656335,0.146822363,1263.236027,1217.342295,1871.655349,0.070787554,-252.2707655,131.2131302,-55.8304157,-22.35966069,-27.24682755,-17.65893546,-12.34702382,-8.443195457,0.58495277,4.201004008,9.623657349,6.198676888,-1.999421887,-6.085340252,-14.38538496,-14.45119866,-6.658205723,-6.109551377,-8.27418634,0.255371811,Flute
Dr. N. Ramani - Mamavasadha.wav5.wav,0.172400592,0.191258624,1443.17558,1331.916912,2208.203314,0.079999894,-181.8825981,127.4341531,-66.47314721,-16.50328112,-23.61582589,-14.05501068,-5.188938638,3.533520915,-0.543461883,6.664330732,7.498994072,8.496318813,1.930778386,-4.888501037,-12.36040731,-5.960408666,-5.532663222,-6.734457398,-6.343905584,4.044685652,Flute
Dr. N. Ramani - Mamavasadha.wav6.wav,0.169729228,0.185415551,1588.183743,1406.569343,2360.594059,0.093611301,-188.2824813,114.3166445,-69.45648439,-22.37726356,-23.86398508,-5.39750304,7.288225874,9.903991817,-3.622806183,-3.24935025,-3.309939086,2.243295555,2.49780778,0.447284125,-5.685005331,-2.103645526,-5.164677616,-6.333261107,-6.873374044,0.842366928,Flute
Dr. N. Ramani - Mamavasadha.wav7.wav,0.173616376,0.211725116,1585.798545,1391.517459,2334.444217,0.098571588,-177.0236017,114.6385418,-70.1549247,-20.91597167,-23.13961726,-2.094556852,7.335216658,4.740276104,-7.986181328,-1.479303941,3.599788584,7.376756687,1.69169446,-2.958468967,-10.55478227,-6.20836185,-6.224827411,-4.933873991,-3.93831258,2.57155099,Flute
Dr. N. Ramani - Mamavasadha.wav8.wav,0.180675873,0.162951082,1372.643506,1337.338894,2109.67891,0.07530151,-217.9490465,128.0966604,-54.0590852,-16.54427752,-20.04892645,-16.63821843,-11.70318274,0.625326386,6.795875434,5.824372997,8.236850934,7.98877519,-0.796330936,-4.204450069,-10.88528405,-7.205772354,-1.688534897,-4.505353155,-8.056007156,-0.120779858,Flute
Dr. N. Ramani - Mamavasadha.wav9.wav,0.165472274,0.221830487,1366.941776,1314.255252,2024.046094,0.076902029,-197.0376786,124.5106066,-59.98248685,-20.66414603,-25.07571557,-15.4276309,-4.364383514,8.329222561,6.154908893,4.165118001,3.536760071,4.545921926,-0.555417889,-2.595002743,-8.652371674,-6.905266967,-7.098651813,-6.81933302,-5.898810836,3.962548784,Flute
Dr. N. Ramani - Nijadasa.wav1.wav,0.162647972,0.141023546,1215.353232,1100.141181,1743.939455,0.07469267,-304.7471329,117.554875,-54.04609175,-32.10969764,-29.18127074,-20.2230572,-11.16957326,-9.71546236,-5.933189308,-8.245778867,1.075350219,8.761749117,6.94395913,-1.113463473,-13.17628064,-16.38376348,-8.662446595,-3.985144459,-5.299553609,0.535317388,Flute
Dr. N. Ramani - Nijadasa.wav10.wav,0.16746431,0.085659184,1847.913261,1492.101848,3132.831056,0.117662932,-250.9275348,90.62408249,-77.25976157,-8.71917043,-41.474673,-0.184965489,-12.56713555,-18.81561251,-19.52351564,-10.32190635,10.19532382,10.94626355,4.739642912,-2.461527404,-18.99672421,-16.9893519,2.498437924,-4.880324847,-10.32856509,1.142915381,Flute
Dr. N. Ramani - Nijadasa.wav11.wav,0.216267426,0.059344228,1572.525451,1359.06332,2620.500821,0.101931734,-269.3903865,118.9725812,-76.45098661,-6.661259915,-34.59638038,-6.235428574,-10.02229331,-19.59471423,-15.59944307,-14.95875888,-4.512518528,-3.635264944,-4.157362896,-4.477645493,-11.19713015,-9.838598226,-1.988922039,-5.824301721,-11.43269706,1.411622591,Flute
Dr. N. Ramani - Nijadasa.wav12.wav,0.169207402,0.10025578,1335.558932,1241.394282,1984.321334,0.083862305,-285.6431709,119.6520063,-49.01684416,-21.54918583,-24.2273047,-15.69182583,-3.059191635,-5.347688212,-3.943717341,-6.21858932,-3.320215188,-0.857479057,-4.523385504,-5.350537691,-10.76360505,-10.68820254,-1.015101141,-2.492581645,-8.097308599,-3.459926498,Flute
Dr. N. Ramani - Nijadasa.wav13.wav,0.165210733,0.170228273,1411.976204,1325.219858,2092.504014,0.084174094,-212.5635887,122.5556467,-58.96794356,-17.37933257,-22.32580298,-6.974864492,5.550206816,9.48210512,0.987975833,0.8530065,-2.710204407,0.221397338,1.31225604,-0.847492356,-8.639899552,-4.63664926,-3.18624349,-3.39914739,-7.988743661,-1.526250264,Flute
Dr. N. Ramani - Nijadasa.wav14.wav,0.180595061,0.147233054,1464.524409,1432.713544,2328.119256,0.077302632,-215.0770807,121.5716944,-55.1506268,-6.687726321,-13.46276842,-5.643266954,-0.576008229,3.103129971,-0.287919631,4.795407896,3.41384991,7.200682865,2.388257502,-6.153305949,-14.90656636,-9.42195577,-3.882537865,-3.931468323,-5.8661557,4.725828161,Flute
Dr. N. Ramani - Nijadasa.wav15.wav,0.155186784,0.178964987,1603.75802,1465.065694,2438.151923,0.096514534,-204.3535375,106.0700247,-64.63838617,-13.70387231,-16.47744156,2.244080947,14.19973853,13.13441529,-4.768742987,-6.626826452,-10.3737747,-1.932002249,4.49298401,2.325081208,-4.022379705,-1.361653881,-6.309748076,-5.280391699,-11.40544579,-7.013071566,Flute
Dr. N. Ramani - Nijadasa.wav16.wav,0.165241535,0.16756393,1679.665663,1500.409473,2508.418165,0.10507684,-199.6482337,104.3270294,-65.14879812,-14.89317517,-12.36546844,9.598740322,15.30202136,5.536346716,-12.21671445,-3.330151567,-1.632435478,4.609861557,0.111164211,-2.611138491,-6.075650372,-0.769334781,-5.238758233,-5.422008364,-10.95689334,-2.443388174,Flute
Dr. N. Ramani - Nijadasa.wav17.wav,0.169958861,0.185384765,1542.230506,1400.388392,2245.436422,0.096078784,-201.5290102,113.1960818,-62.48446454,-19.08262502,-17.71906172,3.64714808,10.66688844,7.306684773,-6.849749757,-1.969276425,1.1358635,7.559494176,1.906041642,-5.086464156,-12.44125489,-4.759409393,-4.288656629,-3.824823899,-7.491286467,1.329153921,Flute
Dr. N. Ramani - Nijadasa.wav18.wav,0.179819761,0.133265138,1410.534103,1399.107286,2090.529026,0.078192649,-256.6525126,118.8442417,-46.59982859,-15.49728227,-14.7899701,-9.368628084,-2.550109568,3.202377808,-0.187301442,-0.559973429,1.150245447,4.502486181,0.228436501,-6.866968086,-14.2185903,-9.171703973,-2.753938725,-3.56496537,-2.989659922,4.361915693,Flute
Dr. N. Ramani - Nijadasa.wav19.wav,0.172197389,0.158862501,1535.603415,1440.013681,2354.385763,0.086267808,-224.7547645,107.8182647,-62.06249302,-14.58283544,-18.75122497,-9.946753618,0.370457791,8.128058373,-1.2575854,1.613162623,-2.49985323,2.109712792,2.568710505,-3.302865541,-13.22188192,-7.978450851,-5.518824294,-3.278052007,-7.764446833,-2.398634499,Flute
Dr. N. Ramani - Nijadasa.wav2.wav,0.162126672,0.144594133,1112.739727,993.9880655,1483.699362,0.071457618,-287.4942917,130.9940315,-52.54247994,-37.68896352,-37.35970526,-28.8609955,-19.75192054,-14.11916927,-3.948557507,-1.53923273,9.064548233,9.808449533,1.332855939,-8.128686381,-17.01241963,-16.96714814,-7.369994148,-0.331722561,1.312177806,7.916433662,Flute
Dr. N. Ramani - Nijadasa.wav20.wav,0.15464399,0.188669041,1637.580256,1474.771771,2481.768326,0.101974062,-192.9545739,106.5930691,-64.75628005,-13.83590591,-16.28366955,4.732939611,13.88524319,9.683709801,-9.810082931,-7.748136021,-6.478353197,3.580069792,3.678204973,-0.321211281,-8.276586527,-2.826177071,-6.128763582,-6.42039367,-13.90392125,-5.981131613,Flute
Dr. N. Ramani - Nijadasa.wav21.wav,0.177526807,0.168137401,1517.693643,1370.195219,2231.944837,0.094276452,-210.3954971,115.7727251,-63.99356081,-17.96682267,-19.99099811,0.790643871,10.39983686,7.459368219,-7.069200058,-6.99413377,-3.746948798,4.42548307,2.944115061,-2.330651655,-10.79013593,-5.65124447,-3.890682138,-3.739102752,-8.430813195,0.194956754,Flute
Dr. N. Ramani - Nijadasa.wav22.wav,0.199603833,0.113800094,1693.041258,1447.314148,2593.942648,0.104704582,-240.2186997,102.204689,-59.87964416,-10.95792691,-18.41605898,-1.544989015,3.188860631,1.193096013,-10.52166402,-8.248246337,-0.607685561,7.655667604,3.521100658,-2.83229803,-10.15343236,-6.208409155,-1.860821194,-4.294780618,-7.732902293,-2.892227667,Flute
Dr. N. Ramani - Nijadasa.wav23.wav,0.197787738,0.140165702,1650.952253,1404.214914,2574.059435,0.101698932,-210.4809679,107.6256276,-66.95574036,-12.98730062,-27.82345524,-7.712766605,-2.195605993,1.136190109,-7.348039383,-4.268355498,-1.308642291,4.735286692,1.08021077,-3.842158806,-9.590349266,-2.837160415,2.527225196,-2.10394836,-10.56508181,-4.445784828,Flute
Dr. N. Ramani - Nijadasa.wav24.wav,0.206637654,0.137105823,1664.388338,1391.691006,2568.676134,0.103783197,-205.7627623,111.1449979,-63.27780661,-11.53698487,-22.96302134,-4.014230973,-4.284645585,-0.399451031,-8.449584913,-0.215720645,1.564907837,6.649381747,0.796942749,-4.466342582,-11.79043531,-5.90972921,-1.99050756,-2.876524456,-8.881710563,-0.927942732,Flute
Dr. N. Ramani - Nijadasa.wav25.wav,0.17379312,0.182662532,1593.269806,1428.211407,2465.135094,0.092088256,-190.6719402,109.4678862,-63.39488852,-6.774384883,-17.36069682,0.502665466,2.24118387,1.578051571,-9.369776909,5.599196473,7.133699762,12.5640533,1.445816599,-12.19743504,-21.68127678,-12.18796705,-6.731423078,-0.257130815,-5.317852103,2.452788785,Flute
Dr. N. Ramani - Nijadasa.wav26.wav,0.183836758,0.199170321,1805.92946,1560.567941,2860.174372,0.109679231,-151.1893882,96.23022116,-75.50197385,-20.0037507,-22.86275668,13.2260445,14.31322123,3.124052718,-20.27405532,-8.301853868,-3.064098861,14.77464639,12.08408604,2.939557604,-11.70878973,-6.650210165,-6.838582304,-6.890471235,-12.97260018,-4.629548767,Flute
Dr. N. Ramani - Nijadasa.wav27.wav,0.27655803,0.101287827,1475.462109,1599.032801,2421.077027,0.070453467,-241.6477989,123.1435318,-40.04330328,-12.32085957,-10.87285384,-3.423172203,-4.239633191,-0.816706541,-3.280451296,-0.483356442,-0.95696578,3.550735433,1.795896512,-2.303181623,-11.74781178,-9.314148331,-3.758287063,-2.364037313,-5.153917804,1.662256459,Flute
Dr. N. Ramani - Nijadasa.wav28.wav,0.384021381,0.041712798,1683.406741,1891.48433,3029.60668,0.072699107,-282.6024106,123.3510968,-22.19475031,1.125940627,-1.930696124,4.923113043,-4.94118857,2.162888857,-5.391912916,-5.623612902,-1.232070912,6.614598266,1.878674987,3.576555628,-5.893758482,-8.360822243,-7.064290359,-4.841190933,-8.116791351,0.834131764,Flute
Dr. N. Ramani - Nijadasa.wav29.wav,0.349481623,0.043258175,2647.933526,1965.136802,4487.66453,0.145270097,-227.4199963,64.8203359,-59.0407833,23.44617585,-9.695305939,-0.031630995,-12.98311177,1.788873869,-17.63302153,-2.375371901,-5.179968764,7.611298566,3.602498959,0.179918073,-10.45768983,-6.466468948,-12.34313884,-9.426224967,-10.84394724,1.691449361,Flute
Dr. N. Ramani - Nijadasa.wav3.wav,0.170130351,0.148285627,1400.874389,1222.224934,1957.796495,0.089046703,-265.4572486,108.1930994,-67.84923488,-34.30919513,-41.93506013,-18.02045937,0.486285109,4.023262535,-0.878225426,-12.51485753,-10.15024624,-5.125173055,3.192702015,2.177869489,-7.831852612,-9.009221581,-3.214612505,-3.524479338,-9.191936226,-3.04579921,Flute
Dr. N. Ramani - Nijadasa.wav30.wav,0.34151291,0.064351901,2522.599164,1807.931294,3884.251512,0.149832805,-219.661945,48.13237723,-79.85198178,5.647785005,-22.15302216,0.256402278,0.20772104,-13.36215179,-36.20177927,3.281863146,-3.419387326,-1.212415746,-10.26499539,1.812220176,-3.040339937,2.396369723,-22.86551339,-5.732309127,-2.543668423,-2.364649086,Flute
Dr. N. Ramani - Nijadasa.wav31.wav,0.405957395,0.040400889,1406.777986,1804.359159,2438.476922,0.057956188,-293.1020121,142.398373,-17.3057447,-9.117405993,-3.600759261,7.557483729,-3.215909638,-0.18951904,-6.237585636,-5.955714507,-2.863727143,4.896719855,0.240654536,4.333108024,-4.319966156,-8.295167482,-8.31118152,-4.692658332,-8.766746159,-0.404898061,Flute
Dr. N. Ramani - Nijadasa.wav32.wav,0.383729762,0.039955128,2020.655423,1947.41731,3548.553542,0.100907553,-258.2777127,106.5150327,-31.98851495,9.712960672,0.340788273,3.080759049,-10.21573611,3.09282343,-5.561862909,-3.250512567,-4.424500595,6.133230952,0.466537214,0.060854784,-9.057003732,-6.698830704,-5.714385956,-5.690081835,-11.0107909,-0.104125874,Flute
Dr. N. Ramani - Nijadasa.wav33.wav,0.338247579,0.056837,2636.038669,1934.615992,4340.765419,0.153442761,-220.3578744,54.85766107,-63.69008736,18.58590373,-10.52384929,2.06264999,-8.352890475,-3.48118226,-23.50264113,0.106156985,-5.154412187,4.057981107,-4.164164473,-2.726595063,-9.255349017,-1.684685418,-12.4281446,-6.904837232,-7.521704981,-0.056777412,Flute
Dr. N. Ramani - Nijadasa.wav34.wav,0.345692776,0.060032092,2166.304033,1826.663547,3559.195145,0.11765235,-220.7998799,84.94088753,-56.58922622,6.773158477,-9.505159653,2.479760984,-6.419076582,-2.37427725,-21.99983339,-1.223782196,-1.778656211,5.180124303,-2.304134828,0.679793366,-7.281789891,-2.96341947,-13.74149833,-6.890211654,-9.339042158,-0.752194446,Flute
Dr. N. Ramani - Nijadasa.wav35.wav,0.362951774,0.053949278,2146.768945,1862.157333,3531.645311,0.114512535,-235.6354484,88.40191964,-51.00051162,10.02709006,-4.467929727,3.092867009,-6.592493459,-2.941549339,-17.87759515,-0.575462949,-3.956566642,4.454572341,-1.791367086,1.322089654,-4.946365647,-3.655238049,-12.17822718,-6.928551357,-7.797691453,-0.483750685,Flute
Dr. N. Ramani - Nijadasa.wav36.wav,0.354062741,0.051542968,2233.796177,1853.660307,3627.128067,0.123439919,-247.4078675,80.40498617,-52.59269278,13.73104543,-2.149631345,3.408839694,-8.197938689,-1.777973589,-19.63092504,0.623984164,-3.606349522,1.640408605,-2.555309141,1.138152146,-6.295545398,-2.939216377,-12.39244477,-6.486121389,-7.735885225,-1.015596066,Flute
Dr. N. Ramani - Nijadasa.wav37.wav,0.388976408,0.065414675,2234.847814,1958.15672,3872.443251,0.123431226,-163.1846339,91.0991046,-57.43677005,6.475417784,0.59693632,11.64392295,-3.237877608,4.669617452,-13.32171201,2.090247167,-4.675786743,1.84464242,-2.23262744,1.273094013,-8.881743018,0.194951393,-7.572914777,-5.190788243,-11.3926826,-1.945652963,Flute
Dr. N. Ramani - Nijadasa.wav38.wav,0.406536388,0.072037667,2308.660674,1938.262526,3952.651099,0.13608988,-160.0368444,86.73205079,-59.3424589,11.28858917,-5.565868516,7.800471905,0.35989939,-1.305274617,-14.59749839,8.579498672,-2.562597615,-0.413175372,-0.886087353,3.781713276,-5.528110907,1.231721033,-10.50183253,-1.943865496,-7.839005084,-3.19648366,Flute
Dr. N. Ramani - Nijadasa.wav39.wav,0.255724647,0.120181911,1806.537982,1645.015347,3015.015102,0.095372439,-186.5385058,102.688021,-56.39751012,1.088708583,-9.904270047,-2.581260866,-5.384675943,-3.59455435,-9.422699971,6.998837082,4.309238994,3.96465095,3.175516116,-1.575648281,-12.14181379,-6.38504639,-9.866408956,-2.703766702,-4.971405592,-3.797622091,Flute
Dr. N. Ramani - Nijadasa.wav4.wav,0.148551656,0.204189971,1495.996729,1207.769536,1834.505574,0.102841026,-260.9706061,93.9275652,-72.65395494,-35.09336019,-33.52475303,-5.33582311,12.18551827,0.898961745,-16.72131837,-20.6668994,-8.360891419,6.906876849,7.08346139,-8.925762083,-17.96594269,-11.67873792,-8.049446968,-1.003010659,-4.228345783,-3.112232111,Flute
Dr. N. Ramani - Nijadasa.wav5.wav,0.171552508,0.176588193,1398.537238,1162.213993,1888.846912,0.091876618,-244.0091658,110.4101798,-75.68776446,-38.30659608,-42.33642159,-15.48263548,-0.033429494,-8.168118528,-9.389291746,-7.240126453,4.15458996,6.611805279,-1.836868869,-6.775291436,-15.5899177,-11.68929504,-0.54243958,-3.288771724,-4.902128958,7.926145482,Flute
Dr. N. Ramani - Nijadasa.wav6.wav,0.169496122,0.124238156,1086.017278,1033.861223,1638.265094,0.058659887,-277.9633653,140.2693689,-57.69480142,-22.86594393,-29.17013066,-23.63524262,-25.091686,-28.648743,-15.86652362,-10.09754549,2.744935734,6.967975925,8.246261769,2.840861571,-7.754662468,-12.33070746,-6.575310164,-5.351465721,-11.94317168,-2.725983896,Flute
Dr. N. Ramani - Nijadasa.wav7.wav,0.19087672,0.143388376,1173.636577,1105.097705,1625.548504,0.069103513,-256.524656,132.8078799,-55.19968818,-38.57957236,-39.5392322,-24.96999073,-14.51266659,-15.70311029,-15.26021025,-13.78921147,0.629784959,12.02646913,11.30043875,3.256522846,-6.445649521,-7.907018616,-4.015421169,-2.943648954,-8.202748389,-1.303709114,Flute
Dr. N. Ramani - Nijadasa.wav8.wav,0.169251454,0.129199728,1260.824382,1108.911921,1933.646641,0.073936817,-267.9964486,122.297524,-66.04082458,-22.60243677,-32.60116259,-22.96723416,-16.3305376,-19.40190224,-8.168562803,-5.564611743,4.232702475,7.31814299,3.555325301,-5.766001325,-18.58393547,-17.19967126,-4.642790598,-3.758095906,-8.410708405,0.804979064,Flute
Dr. N. Ramani - Nijadasa.wav9.wav,0.219880893,0.078083821,1692.878168,1406.814624,2871.249305,0.110602506,-247.4089148,108.0910789,-81.0163169,-5.417024481,-41.05736421,-4.259724661,-9.468275744,-18.74022327,-20.23404236,-18.13651832,-4.497490131,-3.386284736,-1.051897708,1.490388215,-11.76684267,-10.64783078,1.046331336,-4.715239444,-10.31988038,2.58413025,Flute
Dr. N. Ramani - Vallaba.wav1.wav,0.156873017,0.154701248,1185.571678,1160.558327,1791.914165,0.065335962,-309.3887334,108.5663825,-46.12563838,-17.54777444,-27.27654345,-23.12931003,-12.86007103,-15.26680329,-9.456280766,-3.680148691,7.843622965,11.18825485,5.598860176,-3.071617636,-10.98220159,-8.656252889,-2.90490546,-4.794127524,-4.512805643,0.47196301,Flute
Dr. N. Ramani - Vallaba.wav10.wav,0.192553755,0.171621442,1494.269707,1512.28448,2527.97638,0.076942845,-188.9577174,118.1842214,-49.42687517,-1.428016588,-16.98611966,-10.57160415,-6.127122424,0.957916996,0.056124272,6.7571765,7.494281147,7.312576555,-0.332497263,-2.254305446,-9.255854419,-1.869216625,-2.454475705,-4.452007622,-3.935915237,4.368916597,Flute
Dr. N. Ramani - Vallaba.wav11.wav,0.207463811,0.06191206,1359.128635,1494.674369,2545.545555,0.056442605,-317.721618,83.69884358,-16.65333644,2.995852398,-3.999499645,-2.712120176,-5.644129166,-1.280487829,-3.384997296,-1.424680534,1.452681397,8.588915627,4.524404367,0.667061237,-8.749920008,-8.606766007,-4.796210065,-5.779353738,-8.734144862,-1.394285555,Flute
Dr. N. Ramani - Vallaba.wav2.wav,0.146506162,0.145112291,1191.348435,1227.20186,1791.005837,0.065118276,-275.3243088,121.4238199,-36.79617961,-13.59329427,-26.98208768,-19.74502863,-7.677755886,-8.526193736,-3.295138953,-4.083264424,1.276777142,3.899669417,2.636560074,5.929090942,-0.647194173,-2.705524403,0.071813828,-4.412171424,-9.902074775,-5.795185013,Flute
Dr. N. Ramani - Vallaba.wav3.wav,0.168044169,0.195116132,1405.715542,1374.335138,2255.544694,0.078727793,-192.5915242,121.5416345,-57.50250774,-8.140934021,-31.94275138,-11.57959835,2.193419615,7.657418996,3.359159604,-0.91340733,-0.347371101,1.737393464,-0.889124442,1.598813386,-5.223820121,-1.257463321,0.914386367,-1.644427312,-4.053921871,2.475452753,Flute
Dr. N. Ramani - Vallaba.wav4.wav,0.159174535,0.164050877,1457.759871,1463.228297,2256.29469,0.082238732,-222.7410665,117.0714378,-45.4320371,0.192029594,-14.14238456,0.087809824,7.367501492,3.774235059,-3.312749839,-3.606133407,2.440835798,10.71935391,6.737122223,-0.951931465,-9.235872588,-2.800713895,-1.468688868,-4.173912664,-8.299503559,-3.264565737,Flute
Dr. N. Ramani - Vallaba.wav5.wav,0.172234047,0.175302058,1774.660726,1594.724199,2860.391037,0.106723844,-185.8951892,95.99773488,-61.55054195,-6.050231073,-16.40102339,10.45059433,17.63857714,6.296723285,-13.53255975,-4.104115588,-0.870665682,7.155922862,1.869946469,0.634992922,-6.605148808,-0.935963081,-4.525476046,-3.920433699,-7.409388968,0.997358837,Flute
Dr. N. Ramani - Vallaba.wav6.wav,0.186279303,0.188894391,1618.672694,1505.621023,2634.675735,0.091849029,-173.8507327,109.1588543,-61.71771415,-8.25538693,-24.92757527,-4.035519512,6.173029628,9.333149509,-1.712554071,3.16470459,0.069658325,1.470660317,-2.551781323,-2.706119875,-8.554473662,-2.474323108,-4.373489087,-3.055135798,-2.65045499,4.96073464,Flute
